img_id,mask_id,q,question,answer
cla820gmas5hz071u3wcp2jiq,cla820gmas5hz071u3wcp2jiq_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and lower-central areas
cla820glps4rv071u8ch490cp,cla820glps4rv071u8ch490cp_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in central and center-right regions
cla820glvs4zz071u0v2zdenk,cla820glvs4zz071u0v2zdenk_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glts4xz071u6b7n1x9y,cla820glts4xz071u6b7n1x9y_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region
cla820gmas5ib071uajh4a5uu,cla820gmas5ib071uajh4a5uu_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the lower central area
cla820gmfs5ob071u4r09f589,cla820gmfs5ob071u4r09f589_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in the center-left region
cla820gmms5zv071u5yw05he4,cla820gmms5zv071u5yw05he4_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmgs5pv071ubu4gcmgh,cla820gmgs5pv071ubu4gcmgh_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the upper-right region
cla820glss4vz071ua1jw6jco,cla820glss4vz071ua1jw6jco_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws51f071u3fvq7lru,cla820glws51f071u3fvq7lru_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glss4wv071u9ine5505,cla820glss4wv071u9ine5505_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,"cecal landmark distributed across central, lower-center, and upper regions"
cla820gmks5w7071u5fdseyx2,cla820gmks5w7071u5fdseyx2_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,cecal landmark located in central and upper-left regions
cla820glps4rv071u8ch490cp,cla820glps4rv071u8ch490cp_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gm5s5bf071u6yppfvdo,cla820gm5s5bf071u6yppfvdo_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,cecal landmark located in the upper-right and center-right areas
cla820glps4t7071u9hr68bum,cla820glps4t7071u9hr68bum_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws50r071ucawv6lg5,cla820glws50r071ucawv6lg5_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,anatomical landmark cecum located in the central and lower-central areas
cla820glts4x3071ufc7p0x89,cla820glts4x3071ufc7p0x89_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmhs5qv071u9bum40jl,cla820gmhs5qv071u9bum40jl_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm5s5b3071uc8r7gnts,cla820gm5s5b3071uc8r7gnts_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum visible in the center-left and upper-left regions
cla820gmjs5tv071u60pj46dt,cla820gmjs5tv071u60pj46dt_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the center-right region
cla820gmms5zr071ubsmqaxtm,cla820gmms5zr071ubsmqaxtm_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glis4jj071ub5c57d9g,cla820glis4jj071ub5c57d9g_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm8s5ez071u424s0vjg,cla820gm8s5ez071u424s0vjg_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and lower right regions
cla820glos4rb071uhwed5mbb,cla820glos4rb071uhwed5mbb_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glfs4dr071u4szgddq4,cla820glfs4dr071u4szgddq4_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820glus4y7071u0i1774qp,cla820glus4y7071u0i1774qp_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark visible in central and lower central areas
cla820gm5s5az071ue4o4fgse,cla820gm5s5az071ue4o4fgse_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the upper-center and upper-left regions
cla820glts4x7071u15zj93it,cla820glts4x7071u15zj93it_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark structure located in the left central region
cla820gmgs5pv071ubu4gcmgh,cla820gmgs5pv071ubu4gcmgh_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm6s5cb071u6dbacwxh,cla820gm6s5cb071u6dbacwxh_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm4s5av071uaaahh9j3,cla820gm4s5av071uaaahh9j3_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region
cla820glus4yn071uhk5o6ktu,cla820glus4yn071uhk5o6ktu_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image shows the anatomical landmark?,anatomical landmark cecum located in the central region
cla820glis4jj071ub5c57d9g,cla820glis4jj071ub5c57d9g_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the lower central area
cla820gmns617071u4e4radys,cla820gmns617071u4e4radys_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glqs4tv071u6bvv5ncd,cla820glqs4tv071u6bvv5ncd_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmes5mz071u10w11oe2,cla820gmes5mz071u10w11oe2_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark cecum scattered across central and upper regions
cla820glss4wf071u3tu616sq,cla820glss4wf071u3tu616sq_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum structures located in the central and upper left regions
cla820glts4xr071u9foy06vh,cla820glts4xr071u9foy06vh_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gles4cb071u30p914fw,cla820gles4cb071u30p914fw_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of cecal structure
cla820glus4z3071uhi6tfu56,cla820glus4z3071uhi6tfu56_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gm4s5aj071u7scsdwmm,cla820gm4s5aj071u7scsdwmm_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the lower central and left regions
cla820gmfs5ob071u4r09f589,cla820gmfs5ob071u4r09f589_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region
cla820glrs4v3071u41toe6lv,cla820glrs4v3071u41toe6lv_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in upper-central and upper-left regions
cla820glps4rz071u6kspddxw,cla820glps4rz071u6kspddxw_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in upper-center and upper-right regions
cla820glos4rr071u0ozt8mdm,cla820glos4rr071u0ozt8mdm_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820gmfs5nz071ucpw9dejr,cla820gmfs5nz071ucpw9dejr_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible cecal structure
cla820gmas5hf071u8wl4hv2g,cla820gmas5hf071u8wl4hv2g_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820gmas5ib071uajh4a5uu,cla820gmas5ib071uajh4a5uu_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of cecal structure
cla820glus4z7071u8ibo003f,cla820glus4z7071u8ibo003f_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum landmark located in the center-right region
cla820gn8s6pr071uaw0qdq4x,cla820gn8s6pr071uaw0qdq4x_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,visible cecal structure
cla820gmes5mr071uhlwuaian,cla820gmes5mr071uhlwuaian_cecum_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark visible?,anatomical landmark cecum located in central and lower areas
cla820gmqs65r071uc9zodhx6,cla820gmqs65r071uc9zodhx6_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark cecum scattered across central and upper regions
cla820glus4yn071uhk5o6ktu,cla820glus4yn071uhk5o6ktu_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glos4rb071uhwed5mbb,cla820glos4rb071uhwed5mbb_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and lower central regions
cl8k2u1st1gyj083285aq0ksj,cl8k2u1st1gyj083285aq0ksj_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal location
cla820gmas5i3071u7q9ra7of,cla820gmas5i3071u7q9ra7of_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in central and upper-central areas
cla820glqs4un071ug08jc5ar,cla820glqs4un071ug08jc5ar_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmarks are visible in the image?,anatomical landmark cecum present in lower-right and upper-right regions
cla820gmss68b071u8m268bbr,cla820gmss68b071u8m268bbr_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks can be identified in the image?,evidence of cecal structure
cla820glns4pf071uaocdg34x,cla820glns4pf071uaocdg34x_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image shows the anatomical landmark?,anatomical landmark cecum located in central and lower central areas
cla820glws51f071u3fvq7lru,cla820glws51f071u3fvq7lru_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in central and upper-central areas
cla820gmks5vr071ubza08sdw,cla820gmks5vr071ubza08sdw_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glts4xn071u7oh30ira,cla820glts4xn071u7oh30ira_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmas5i3071u7q9ra7of,cla820gmas5i3071u7q9ra7of_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal anatomy
cla820gmms5zz071uchi02ycl,cla820gmms5zz071uchi02ycl_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the upper-center and upper-left regions
cla820gm5s5az071ue4o4fgse,cla820gm5s5az071ue4o4fgse_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glms4or071u3gr770w6,cla820glms4or071u3gr770w6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glfs4dr071u4szgddq4,cla820glfs4dr071u4szgddq4_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark located in the center-left and lower-left regions
cla820gmas5hv071u5cph9r7y,cla820gmas5hv071u5cph9r7y_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in lower-left quadrant
cla820glts4xj071u5m9x8znu,cla820glts4xj071u5m9x8znu_cecum_mask_0,Where in the image is the anatomical landmark?,Which areas of the image show the anatomical landmark?,cecal landmark visible in central and lower left regions
cla820gmhs5qv071u9bum40jl,cla820gmhs5qv071u9bum40jl_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum visible in central and upper-central regions
cla820gmgs5q3071udmfyendc,cla820gmgs5q3071udmfyendc_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and upper-central areas
cla820glgs4fn071u5ifkd24r,cla820glgs4fn071u5ifkd24r_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,anatomical landmark cecum visible in central and left central regions
cla820glrs4vj071ucq6z2u3z,cla820glrs4vj071ucq6z2u3z_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gm5s5bb071u0cc7gqjg,cla820gm5s5bb071u0cc7gqjg_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws51b071u5gzk6x1i,cla820glws51b071u5gzk6x1i_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region
cla820glos4rf071u3785a7n1,cla820glos4rf071u3785a7n1_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glts4x3071ufc7p0x89,cla820glts4x3071ufc7p0x89_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum located in the central and upper central regions
cla820glqs4uf071ua3t4a9iv,cla820glqs4uf071ua3t4a9iv_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,anatomical landmark cecum located in central and lower-left areas
cla820glqs4un071ug08jc5ar,cla820glqs4un071ug08jc5ar_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmls5xv071u4iiz09gv,cla820gmls5xv071u4iiz09gv_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in the center-left and upper-left regions
cla820glps4t7071u9hr68bum,cla820glps4t7071u9hr68bum_cecum_mask_0,Where in the image is the anatomical landmark?,In which regions of the image is the anatomical landmark located?,anatomical landmark cecum visible in upper-right and center-right areas
cla820gmss677071u0i2h5sav,cla820gmss677071u0i2h5sav_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmqs65r071uc9zodhx6,cla820gmqs65r071uc9zodhx6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glus4yz071ugct55hvr,cla820glus4yz071ugct55hvr_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image contain the anatomical landmark?,cecal landmark located in central and upper-right areas
cla820glts4xf071uhw7u4dwm,cla820glts4xf071uhw7u4dwm_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glqs4uj071u9r4reg1m,cla820glqs4uj071u9r4reg1m_cecum_mask_0,Where in the image is the anatomical landmark?,Which regions of the image show the anatomical landmark?,cecal landmark located in the central and upper left areas
cla820gmms5zn071u9lqc9ywi,cla820gmms5zn071u9lqc9ywi_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark visible in central and upper-central regions
cla820glts4xb071uaie56hx1,cla820glts4xb071uaie56hx1_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark landmark located in the center-left and upper-left regions
cla820glrs4vn071u7yachvbo,cla820glrs4vn071u7yachvbo_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visibility
cla820gmas5hn071u5m0l1bk6,cla820gmas5hn071u5m0l1bk6_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820gmfs5nz071ucpw9dejr,cla820gmfs5nz071ucpw9dejr_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the upper-right quadrant
cla820gmxs6e3071u2ioi80b5,cla820gmxs6e3071u2ioi80b5_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the lower central region
cla820glts4y3071u46ye8u85,cla820glts4y3071u46ye8u85_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the central and lower central regions
cla820glss4wn071ugbqr124v,cla820glss4wn071ugbqr124v_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,anatomical landmark cecum located in the central and lower-central areas
cla820gmfs5oj071u095r5i8n,cla820gmfs5oj071u095r5i8n_cecum_mask_0,Where in the image is the anatomical landmark?,Which region of the image contains the anatomical landmark?,cecal landmark located in the lower central area
cla820glrs4v3071u41toe6lv,cla820glrs4v3071u41toe6lv_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmfs5oj071u095r5i8n,cla820gmfs5oj071u095r5i8n_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmss677071u0i2h5sav,cla820gmss677071u0i2h5sav_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,cecal landmark visible in upper-central region
cla820glts4xf071uhw7u4dwm,cla820glts4xf071uhw7u4dwm_cecum_mask_0,Where in the image is the anatomical landmark?,Which area of the image contains the anatomical landmark?,cecal landmark located in the upper central region
cla820gmgs5q3071udmfyendc,cla820gmgs5q3071udmfyendc_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glws50r071ucawv6lg5,cla820glws50r071ucawv6lg5_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmhs5qj071u3snmf7ak,cla820gmhs5qj071u3snmf7ak_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
cla820glws50v071u2l7oeiz3,cla820glws50v071u2l7oeiz3_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal landmark
cla820glws51b071u5gzk6x1i,cla820glws51b071u5gzk6x1i_cecum_mask_0,Where in the image is the anatomical landmark?,In which areas of the image can the anatomical landmark be identified?,cecal landmark located in central and lower-left regions
cla820gmes5mf071u7mhk0wpr,cla820gmes5mf071u7mhk0wpr_cecum_mask_0,Where in the image is the anatomical landmark?,Which anatomical landmark is visible in the image?,anatomical landmark cecum structures located in the left central and upper regions
cla820glns4pf071uaocdg34x,cla820glns4pf071uaocdg34x_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820gmxs6e3071u2ioi80b5,cla820gmxs6e3071u2ioi80b5_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal structure
cla820glvs4zn071u8dpb59co,cla820glvs4zn071u8dpb59co_cecum_mask_0,Are there any anatomical landmarks in the image? Check all that are present.,Which anatomical landmarks are visible in the image?,evidence of cecal region visualization
